File,Method,isFE,isLM
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelMessageConsumer,getSession,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelMessageConsumer,getPollingConsumer,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelMessageConsumer,createMessage,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelMessageConsumer,createConsumer,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelMessageConsumer,process,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelMessageConsumer,checkClosed,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelMessageProducer,getDestination,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelMessageProducer,getEndpoint,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelMessageProducer,close,1,1
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelMessageProducer,send,1,1
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelMessageProducer,checkClosed,1,1
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelQueueReceiver,getQueue,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelTopicSubscriber,getTopic,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelTopicSubscriber,getNoLocal,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelConnectionFactory,getCamelContext,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelConnectionFactory,setCamelContext,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelConnectionFactory,createActiveMQConnection,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelConnection,getCamelContext,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelConnection,setCamelContext,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelQueue,getQueueName,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelQueue,createSender,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelQueue,createReceiver,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelDestination,toString,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelDestination,createConsumer,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelDestination,createConsumer,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelDestination,createSubscriber,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelDestination,createDurableSubscriber,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelDestination,createReceiver,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelDestination,createProducer,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelDestination,createPublisher,1,1
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelDestination,createSender,1,1
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelDestination,getUri,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelDestination,setUri,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelDestination,getEndpoint,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelDestination,setEndpoint,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelDestination,getCamelContext,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelDestination,setCamelContext,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelDestination,getBinding,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelDestination,setBinding,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelDestination,resolveEndpoint,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelDestination,resolveCamelContext,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelQueueSender,getQueue,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelQueueSender,send,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelQueueSender,send,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.ActiveMQComponent,activeMQComponent,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.ActiveMQComponent,setBrokerURL,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.ActiveMQComponent,setUserName,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.ActiveMQComponent,setPassword,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.ActiveMQComponent,isExposeAllQueues,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.ActiveMQComponent,setExposeAllQueues,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.ActiveMQComponent,setUsePooledConnection,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.ActiveMQComponent,setUseSingleConnection,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.ActiveMQComponent,addPooledConnectionFactoryService,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.ActiveMQComponent,addSingleConnectionFactory,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.ActiveMQComponent,convertPathToActualDestination,1,1
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.ActiveMQComponent,doStart,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.ActiveMQComponent,doStop,1,1
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.ActiveMQComponent,setConfiguration,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.ActiveMQComponent,createConfiguration,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.CamelEndpointLoader,destroy,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.CamelEndpointLoader,getCamelContext,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.CamelEndpointLoader,setCamelContext,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.CamelEndpointLoader,getConnection,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.CamelEndpointLoader,setConnectionFactory,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.CamelEndpointLoader,setComponent,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.CamelEndpointLoader,addQueue,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.CamelEndpointLoader,removeQueue,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.CamelEndpointLoader,addTopic,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.CamelEndpointLoader,removeTopic,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.ActiveMQConfiguration,getBrokerURL,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.ActiveMQConfiguration,setBrokerURL,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.ActiveMQConfiguration,isUseSingleConnection,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.ActiveMQConfiguration,getUserName,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.ActiveMQConfiguration,setUserName,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.ActiveMQConfiguration,getPassword,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.ActiveMQConfiguration,setPassword,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.ActiveMQConfiguration,setUseSingleConnection,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.ActiveMQConfiguration,isUsePooledConnection,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.ActiveMQConfiguration,setUsePooledConnection,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.ActiveMQConfiguration,createTransactionManager,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.ActiveMQConfiguration,setActiveMQComponent,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.ActiveMQConfiguration,createConnectionFactory,1,1
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.ActiveMQConfiguration,,1,1
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.converter.IdentityMessageReuseConverter,fromMessage,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.converter.IdentityMessageReuseConverter,toMessage,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.converter.ActiveMQMessageConverter,toMessage,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.converter.ActiveMQMessageConverter,toProcessor,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.converter.ActiveMQMessageConverter,process,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.converter.ActiveMQMessageConverter,createActiveMQMessage,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.converter.ActiveMQMessageConverter,getBinding,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.converter.ActiveMQMessageConverter,setBinding,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.converter.ActiveMQConverter,toDestination,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.plist.PListImplTest,createPListStore,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.plist.PListImplTest,createConcurrentAddIteratePListStore,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.plist.PListImplTest,createConcurrentAddRemovePListStore,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.plist.PListImplTest,createConcurrentAddRemoveWithPreloadPListStore,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.plist.PListImplTest,createConcurrentAddIterateRemovePListStore,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.BTreeIndexTest,setUp,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.BTreeIndexTest,createIndex,1,1
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.BTreeIndexTest,disabled_testTreeBalancing,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.BTreeIndexTest,testPruning,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.BTreeIndexTest,testIteration,1,1
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.BTreeIndexTest,testVisitor,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.BTreeIndexTest,visit,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.BTreeIndexTest,testRandomRemove,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.BTreeIndexTest,testRandomAddRemove,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.BTreeIndexTest,testRemovePattern,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.BTreeIndexTest,testLargeValue,1,1
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.BTreeIndexTest,testLargeValueOverflow,1,1
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.BTreeIndexTest,exerciseAnotherIndex,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.BTreeIndexTest,testIndexRepeatFillClearIncrementingPageReuse,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.BTreeIndexTest,testListIndexConsistancyOverTime,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.BTreeIndexTest,doInsertReverse,1,1
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.BTreeIndexTest,key,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.IndexBenchmark,setUp,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.IndexBenchmark,tearDown,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.IndexBenchmark,createIndex,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.IndexBenchmark,openIndex,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.IndexBenchmark,shutdown,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.IndexBenchmark,run,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.IndexBenchmark,key,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.IndexBenchmark,shutdown,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.IndexBenchmark,run,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.IndexBenchmark,onConsumed,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.IndexBenchmark,dumpIndex,1,1
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.IndexBenchmark,testLoad,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.IndexBenchmark,onProduced,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.IndexBenchmark,onConsumed,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.ListIndexTest,setUp,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.ListIndexTest,createIndex,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.ListIndexTest,testSize,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.ListIndexTest,testPut,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.ListIndexTest,testAddFirst,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.ListIndexTest,testPruning,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.ListIndexTest,testIterationAddFirst,1,1
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.ListIndexTest,testIteration,1,1
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.ListIndexTest,testIterationRemoveTailAndPrev,1,1
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.ListIndexTest,testRandomRemove,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.ListIndexTest,testRemovePattern,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.ListIndexTest,testLargeAppendRemoveTimed,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.ListIndexTest,getMessageSize,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.ListIndexTest,testLargeValueOverflow,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.ListIndexTest,doInsertReverse,1,1
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.ListIndexTest,key,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.ListIndexTest,testListIndexConsistencyOverTime,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.ListIndexTest,testListLargeDataAddWithReverseRemove,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.ListIndexTest,x_testSplitPerformance,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.ListIndexTest,testListLargeDataAddAndNonSequentialRemove,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.BTreeIndexBenchMark,setUp,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.BTreeIndexBenchMark,createIndex,1,1
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.BTreeIndexBenchMark,dumpIndex,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.BTreeIndexBenchMark,key,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.IndexTestSupport,tearDown,1,1
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.IndexTestSupport,createPageFileAndIndex,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.IndexTestSupport,createIndex,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.IndexTestSupport,testIndex,1,1
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.IndexTestSupport,doInsert,1,1
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.IndexTestSupport,key,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.IndexTestSupport,checkRetrieve,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.IndexTestSupport,doRemoveHalf,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.IndexTestSupport,doInsertHalf,1,1
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.IndexTestSupport,doRemove,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.IndexTestSupport,doRemoveBackwards,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.HashIndexBenchMark,createIndex,1,1
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.HashIndexTest,createIndex,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.util.SequenceSetTest,testAddLong,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.util.SequenceSetTest,testIsEmpty,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.util.SequenceSetTest,testIterator,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.util.SequenceSetTest,testIteratorEmptySequenceSet,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.page.PageFileTest,testStreams,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.page.PageFileTest,testAddRollback,1,1
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.journal.JournalTest,setUp,1,1
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.journal.JournalTest,configure,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.journal.JournalTest,tearDown,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.journal.JournalTest,testBatchWriteCallbackCompleteAfterTimeout,1,1
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.journal.JournalTest,run,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.journal.JournalTest,testBatchWriteCallbackCompleteAfterClose,1,1
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.journal.JournalTest,run,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.journal.JournalTest,testBatchWriteCompleteAfterClose,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.journal.JournalTest,testBatchWriteToMaxMessageSize,1,1
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.journal.JournalTest,run,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.journal.JournalTest,testNoBatchWriteWithSync,1,1
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.util.LFUCache,put,1,1
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.util.LFUCache,putAll,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.util.LFUCache,get,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.util.LFUCache,remove,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.util.LFUCache,frequencyOf,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.util.LFUCache,clear,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.util.LFUCache,keySet,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.util.LFUCache,values,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.util.LFUCache,entrySet,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.util.LFUCache,size,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.util.LFUCache,isEmpty,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.util.LFUCache,containsKey,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.util.LFUCache,doEviction,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.util.LFUCache,moveToNextFrequency,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.util.LFUCache,findNextLowestFrequency,1,1
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.JournalCommand,visit,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.JournalCommand,type,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,write,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,readPayload,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,writePayload,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,doStart,1,1
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,doStop,1,1
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,loadPageFile,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,execute,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,execute,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,run,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,open,1,1
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,load,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,close,1,1
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,execute,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,unload,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,execute,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,getInProgressTxLocationRange,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,trackMaxAndMin,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,track,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,toString,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,getTransactions,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,recover,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,execute,1,1
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,createLocalTransactionInfo,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,minimum,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,recoverProducerAudit,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,matched,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,isInterestedInKeysBetween,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,visit,1,1
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,matched,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,incrementalRecover,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,getLastUpdatePosition,1,1
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,getRecoveryPosition,1,1
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,checkpointCleanup,0,1
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,execute,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,checkpoint,1,1
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,execute,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,toByteSequence,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,store,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,store,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,store,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,store,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,DataByteArrayInputStream,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,process,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,visit,1,1
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,process,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,visit,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,visit,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,visit,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,visit,1,1
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,visit,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,visit,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,visit,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,visit,1,0
